Timestamp,custom_age_s,custom_depth,custom_sent,custom_instances,native_age_s,native_depth,native_sent,native_instances
2026-08-14 19:12:00+00:00,50.0,0.0,18.0,3.0,5034.0,214.6,18.0,8.0
2026-08-14 19:17:00+00:00,48.0,0.0,18.0,3.0,4675.0,153.8,18.0,8.0
2026-08-14 19:22:00+00:00,59.0,0.2,14.0,3.0,4337.0,113.6,14.0,6.6
2026-08-14 19:27:00+00:00,46.0,0.0,16.0,3.0,3349.0,59.2,16.0,8.0
2026-08-14 19:32:00+00:00,16.0,0.0,14.0,3.0,1798.0,10.8,14.0,8.0
2026-08-14 19:37:00+00:00,60.0,0.2,17.0,3.0,0.0,0.0,17.0,8.0
2026-08-14 19:42:00+00:00,176.0,0.0,15.0,3.0,18.0,0.0,15.0,8.0
2026-08-14 19:47:00+00:00,0.0,0.0,13.0,3.0,0.0,0.0,13.0,8.0
2026-08-14 19:52:00+00:00,180.0,0.6,14.0,2.2,23.0,0.0,14.0,8.0
2026-08-14 19:57:00+00:00,60.0,0.2,10.0,2.0,0.0,0.0,10.0,8.0
2026-08-14 20:02:00+00:00,0.0,0.0,11.0,2.0,14.0,0.0,11.0,8.0
2026-08-14 20:07:00+00:00,47.0,0.0,11.0,2.0,2.0,0.0,11.0,5.4
2026-08-14 20:12:00+00:00,0.0,0.0,9.0,2.0,18.0,0.0,9.0,3.0
2026-08-14 20:17:00+00:00,29.0,0.0,10.0,2.0,25.0,0.0,10.0,3.0
2026-08-14 20:22:00+00:00,14.0,0.0,10.0,2.0,2.0,0.0,10.0,3.0
2026-08-14 20:27:00+00:00,18.0,0.0,10.0,2.0,27.0,0.0,10.0,3.0
2026-08-14 20:32:00+00:00,25.0,0.0,10.0,2.0,0.0,0.0,10.0,3.0
2026-08-14 20:37:00+00:00,19.0,0.2,11.0,2.0,0.0,0.0,11.0,3.0
2026-08-14 20:42:00+00:00,60.0,0.2,9.0,2.0,26.0,0.0,9.0,3.0
